,path,target
4057,BrainMRI/Training/pituitary/Tr-pi_0716.jpg,pituitary
2743,BrainMRI/Training/pituitary/Tr-pi_1120.jpg,pituitary
1293,BrainMRI/Training/glioma/Tr-gl_1274.jpg,glioma
596,BrainMRI/Training/glioma/Tr-gl_0928.jpg,glioma
4468,BrainMRI/Training/notumor/Tr-no_1127.jpg,notumor
4781,BrainMRI/Training/notumor/Tr-no_0510.jpg,notumor
1633,BrainMRI/Training/meningioma/Tr-me_1152.jpg,meningioma
114,BrainMRI/Training/glioma/Tr-gl_0407.jpg,glioma
5126,BrainMRI/Training/notumor/Tr-no_0042.jpg,notumor
309,BrainMRI/Training/glioma/Tr-gl_0485.jpg,glioma
5598,BrainMRI/Training/notumor/Tr-no_0174.jpg,notumor
3544,BrainMRI/Training/pituitary/Tr-pi_0013.jpg,pituitary
509,BrainMRI/Training/glioma/Tr-gl_0875.jpg,glioma
5445,BrainMRI/Training/notumor/Tr-no_0387.jpg,notumor
5355,BrainMRI/Training/notumor/Tr-no_1089.jpg,notumor
1726,BrainMRI/Training/meningioma/Tr-me_0499.jpg,meningioma
3669,BrainMRI/Training/pituitary/Tr-pi_0765.jpg,pituitary
2737,BrainMRI/Training/pituitary/Tr-pi_0753.jpg,pituitary
2037,BrainMRI/Training/meningioma/Tr-me_1170.jpg,meningioma
1042,BrainMRI/Training/glioma/Tr-gl_0472.jpg,glioma
2876,BrainMRI/Training/pituitary/Tr-pi_0178.jpg,pituitary
4655,BrainMRI/Training/notumor/Tr-no_0473.jpg,notumor
4604,BrainMRI/Training/notumor/Tr-no_1478.jpg,notumor
3387,BrainMRI/Training/pituitary/Tr-pi_1192.jpg,pituitary
3260,BrainMRI/Training/pituitary/Tr-pi_0129.jpg,pituitary
2040,BrainMRI/Training/meningioma/Tr-me_0266.jpg,meningioma
1951,BrainMRI/Training/meningioma/Tr-me_0926.jpg,meningioma
5036,BrainMRI/Training/notumor/Tr-no_0608.jpg,notumor
2256,BrainMRI/Training/meningioma/Tr-me_0521.jpg,meningioma
5136,BrainMRI/Training/notumor/Tr-no_0215.jpg,notumor
874,BrainMRI/Training/glioma/Tr-gl_0149.jpg,glioma
4374,BrainMRI/Training/notumor/Tr-no_1561.jpg,notumor
3528,BrainMRI/Training/pituitary/Tr-pi_0636.jpg,pituitary
135,BrainMRI/Training/glioma/Tr-gl_0164.jpg,glioma
1941,BrainMRI/Training/meningioma/Tr-me_0704.jpg,meningioma
3330,BrainMRI/Training/pituitary/Tr-pi_0258.jpg,pituitary
5504,BrainMRI/Training/notumor/Tr-no_1141.jpg,notumor
2897,BrainMRI/Training/pituitary/Tr-pi_0419.jpg,pituitary
209,BrainMRI/Training/glioma/Tr-gl_0668.jpg,glioma
2273,BrainMRI/Training/meningioma/Tr-me_0917.jpg,meningioma
2935,BrainMRI/Training/pituitary/Tr-pi_0991.jpg,pituitary
3497,BrainMRI/Training/pituitary/Tr-pi_1287.jpg,pituitary
2467,BrainMRI/Training/meningioma/Tr-me_0156.jpg,meningioma
1682,BrainMRI/Training/meningioma/Tr-me_0666.jpg,meningioma
3385,BrainMRI/Training/pituitary/Tr-pi_0764.jpg,pituitary
1479,BrainMRI/Training/meningioma/Tr-me_0323.jpg,meningioma
3943,BrainMRI/Training/pituitary/Tr-pi_1311.jpg,pituitary
1296,BrainMRI/Training/glioma/Tr-gl_0824.jpg,glioma
2932,BrainMRI/Training/pituitary/Tr-pi_0872.jpg,pituitary
1865,BrainMRI/Training/meningioma/Tr-me_1185.jpg,meningioma
2926,BrainMRI/Training/pituitary/Tr-pi_0059.jpg,pituitary
4001,BrainMRI/Training/pituitary/Tr-pi_0438.jpg,pituitary
2957,BrainMRI/Training/pituitary/Tr-pi_0683.jpg,pituitary
437,BrainMRI/Training/glioma/Tr-gl_1084.jpg,glioma
2759,BrainMRI/Training/pituitary/Tr-pi_1345.jpg,pituitary
687,BrainMRI/Training/glioma/Tr-gl_0014.jpg,glioma
2142,BrainMRI/Training/meningioma/Tr-me_0421.jpg,meningioma
2212,BrainMRI/Training/meningioma/Tr-me_0554.jpg,meningioma
1922,BrainMRI/Training/meningioma/Tr-me_1204.jpg,meningioma
5605,BrainMRI/Training/notumor/Tr-no_0629.jpg,notumor
2411,BrainMRI/Training/meningioma/Tr-me_0127.jpg,meningioma
3015,BrainMRI/Training/pituitary/Tr-pi_0363.jpg,pituitary
4061,BrainMRI/Training/pituitary/Tr-pi_0410.jpg,pituitary
599,BrainMRI/Training/glioma/Tr-gl_0529.jpg,glioma
4745,BrainMRI/Training/notumor/Tr-no_1212.jpg,notumor
1488,BrainMRI/Training/meningioma/Tr-me_0322.jpg,meningioma
5106,BrainMRI/Training/notumor/Tr-no_0900.jpg,notumor
5442,BrainMRI/Training/notumor/Tr-no_1218.jpg,notumor
334,BrainMRI/Training/glioma/Tr-gl_1158.jpg,glioma
2833,BrainMRI/Training/pituitary/Tr-pi_1136.jpg,pituitary
1395,BrainMRI/Training/meningioma/Tr-me_0130.jpg,meningioma
2960,BrainMRI/Training/pituitary/Tr-pi_1448.jpg,pituitary
5346,BrainMRI/Training/notumor/Tr-no_0793.jpg,notumor
717,BrainMRI/Training/glioma/Tr-gl_1065.jpg,glioma
3524,BrainMRI/Training/pituitary/Tr-pi_0388.jpg,pituitary
1603,BrainMRI/Training/meningioma/Tr-me_0822.jpg,meningioma
4687,BrainMRI/Training/notumor/Tr-no_0976.jpg,notumor
5154,BrainMRI/Training/notumor/Tr-no_0699.jpg,notumor
3771,BrainMRI/Training/pituitary/Tr-pi_0981.jpg,pituitary
3255,BrainMRI/Training/pituitary/Tr-pi_1371.jpg,pituitary
1955,BrainMRI/Training/meningioma/Tr-me_1321.jpg,meningioma
4935,BrainMRI/Training/notumor/Tr-no_0649.jpg,notumor
920,BrainMRI/Training/glioma/Tr-gl_1165.jpg,glioma
1556,BrainMRI/Training/meningioma/Tr-me_0721.jpg,meningioma
3866,BrainMRI/Training/pituitary/Tr-pi_1333.jpg,pituitary
872,BrainMRI/Training/glioma/Tr-gl_0497.jpg,glioma
3834,BrainMRI/Training/pituitary/Tr-pi_0927.jpg,pituitary
4840,BrainMRI/Training/notumor/Tr-no_1341.jpg,notumor
308,BrainMRI/Training/glioma/Tr-gl_0662.jpg,glioma
2969,BrainMRI/Training/pituitary/Tr-pi_0185.jpg,pituitary
916,BrainMRI/Training/glioma/Tr-gl_0087.jpg,glioma
4444,BrainMRI/Training/notumor/Tr-no_1591.jpg,notumor
3358,BrainMRI/Training/pituitary/Tr-pi_0239.jpg,pituitary
282,BrainMRI/Training/glioma/Tr-gl_0831.jpg,glioma
4564,BrainMRI/Training/notumor/Tr-no_0179.jpg,notumor
3905,BrainMRI/Training/pituitary/Tr-pi_1439.jpg,pituitary
175,BrainMRI/Training/glioma/Tr-gl_1082.jpg,glioma
643,BrainMRI/Training/glioma/Tr-gl_0382.jpg,glioma
2868,BrainMRI/Training/pituitary/Tr-pi_0533.jpg,pituitary
5207,BrainMRI/Training/notumor/Tr-no_0074.jpg,notumor
1883,BrainMRI/Training/meningioma/Tr-me_1271.jpg,meningioma
2175,BrainMRI/Training/meningioma/Tr-me_0815.jpg,meningioma
664,BrainMRI/Training/glioma/Tr-gl_1105.jpg,glioma
2442,BrainMRI/Training/meningioma/Tr-me_0761.jpg,meningioma
978,BrainMRI/Training/glioma/Tr-gl_0204.jpg,glioma
495,BrainMRI/Training/glioma/Tr-gl_0334.jpg,glioma
505,BrainMRI/Training/glioma/Tr-gl_0989.jpg,glioma
5021,BrainMRI/Training/notumor/Tr-no_0405.jpg,notumor
3599,BrainMRI/Training/pituitary/Tr-pi_0253.jpg,pituitary
5596,BrainMRI/Training/notumor/Tr-no_0611.jpg,notumor
3007,BrainMRI/Training/pituitary/Tr-pi_0570.jpg,pituitary
2829,BrainMRI/Training/pituitary/Tr-pi_0218.jpg,pituitary
5054,BrainMRI/Training/notumor/Tr-no_0807.jpg,notumor
10,BrainMRI/Training/glioma/Tr-gl_1203.jpg,glioma
5363,BrainMRI/Training/notumor/Tr-no_0262.jpg,notumor
5184,BrainMRI/Training/notumor/Tr-no_0883.jpg,notumor
4325,BrainMRI/Training/notumor/Tr-no_1494.jpg,notumor
788,BrainMRI/Training/glioma/Tr-gl_1190.jpg,glioma
2231,BrainMRI/Training/meningioma/Tr-me_0133.jpg,meningioma
2895,BrainMRI/Training/pituitary/Tr-pi_0557.jpg,pituitary
431,BrainMRI/Training/glioma/Tr-gl_0200.jpg,glioma
2330,BrainMRI/Training/meningioma/Tr-me_0201.jpg,meningioma
2685,BrainMRI/Training/pituitary/Tr-pi_0550.jpg,pituitary
3758,BrainMRI/Training/pituitary/Tr-pi_0071.jpg,pituitary
4666,BrainMRI/Training/notumor/Tr-no_1486.jpg,notumor
4722,BrainMRI/Training/notumor/Tr-no_1327.jpg,notumor
2202,BrainMRI/Training/meningioma/Tr-me_1008.jpg,meningioma
53,BrainMRI/Training/glioma/Tr-gl_0416.jpg,glioma
795,BrainMRI/Training/glioma/Tr-gl_0699.jpg,glioma
2732,BrainMRI/Training/pituitary/Tr-pi_0698.jpg,pituitary
2463,BrainMRI/Training/meningioma/Tr-me_0182.jpg,meningioma
908,BrainMRI/Training/glioma/Tr-gl_0186.jpg,glioma
146,BrainMRI/Training/glioma/Tr-gl_0411.jpg,glioma
1423,BrainMRI/Training/meningioma/Tr-me_0900.jpg,meningioma
728,BrainMRI/Training/glioma/Tr-gl_0250.jpg,glioma
1613,BrainMRI/Training/meningioma/Tr-me_0237.jpg,meningioma
4401,BrainMRI/Training/notumor/Tr-no_1420.jpg,notumor
3506,BrainMRI/Training/pituitary/Tr-pi_0118.jpg,pituitary
2648,BrainMRI/Training/meningioma/Tr-me_1005.jpg,meningioma
1252,BrainMRI/Training/glioma/Tr-gl_0256.jpg,glioma
3742,BrainMRI/Training/pituitary/Tr-pi_1394.jpg,pituitary
1417,BrainMRI/Training/meningioma/Tr-me_0918.jpg,meningioma
1946,BrainMRI/Training/meningioma/Tr-me_0296.jpg,meningioma
1937,BrainMRI/Training/meningioma/Tr-me_0915.jpg,meningioma
1431,BrainMRI/Training/meningioma/Tr-me_0903.jpg,meningioma
652,BrainMRI/Training/glioma/Tr-gl_0994.jpg,glioma
4324,BrainMRI/Training/notumor/Tr-no_1403.jpg,notumor
231,BrainMRI/Training/glioma/Tr-gl_0150.jpg,glioma
2353,BrainMRI/Training/meningioma/Tr-me_0619.jpg,meningioma
2998,BrainMRI/Training/pituitary/Tr-pi_1390.jpg,pituitary
824,BrainMRI/Training/glioma/Tr-gl_0970.jpg,glioma
1297,BrainMRI/Training/glioma/Tr-gl_0714.jpg,glioma
324,BrainMRI/Training/glioma/Tr-gl_1214.jpg,glioma
5565,BrainMRI/Training/notumor/Tr-no_0978.jpg,notumor
4551,BrainMRI/Training/notumor/Tr-no_1448.jpg,notumor
1312,BrainMRI/Training/glioma/Tr-gl_0935.jpg,glioma
5476,BrainMRI/Training/notumor/Tr-no_1345.jpg,notumor
4737,BrainMRI/Training/notumor/Tr-no_0656.jpg,notumor
864,BrainMRI/Training/glioma/Tr-gl_0744.jpg,glioma
5660,BrainMRI/Training/notumor/Tr-no_0332.jpg,notumor
611,BrainMRI/Training/glioma/Tr-gl_0330.jpg,glioma
1237,BrainMRI/Training/glioma/Tr-gl_0010.jpg,glioma
5424,BrainMRI/Training/notumor/Tr-no_0757.jpg,notumor
418,BrainMRI/Training/glioma/Tr-gl_0358.jpg,glioma
5241,BrainMRI/Training/notumor/Tr-no_1354.jpg,notumor
3276,BrainMRI/Training/pituitary/Tr-pi_1030.jpg,pituitary
5659,BrainMRI/Training/notumor/Tr-no_0851.jpg,notumor
52,BrainMRI/Training/glioma/Tr-glTr_0000.jpg,glioma
3672,BrainMRI/Training/pituitary/Tr-pi_0275.jpg,pituitary
3179,BrainMRI/Training/pituitary/Tr-pi_1155.jpg,pituitary
3925,BrainMRI/Training/pituitary/Tr-pi_1100.jpg,pituitary
395,BrainMRI/Training/glioma/Tr-gl_1052.jpg,glioma
5518,BrainMRI/Training/notumor/Tr-no_0774.jpg,notumor
3151,BrainMRI/Training/pituitary/Tr-pi_1406.jpg,pituitary
4299,BrainMRI/Training/notumor/Tr-no_0044.jpg,notumor
94,BrainMRI/Training/glioma/Tr-gl_0417.jpg,glioma
2223,BrainMRI/Training/meningioma/Tr-me_0904.jpg,meningioma
3853,BrainMRI/Training/pituitary/Tr-pi_0565.jpg,pituitary
1470,BrainMRI/Training/meningioma/Tr-me_1226.jpg,meningioma
4035,BrainMRI/Training/pituitary/Tr-pi_0799.jpg,pituitary
4792,BrainMRI/Training/notumor/Tr-no_1578.jpg,notumor
1954,BrainMRI/Training/meningioma/Tr-me_0474.jpg,meningioma
5210,BrainMRI/Training/notumor/Tr-no_1304.jpg,notumor
5683,BrainMRI/Training/notumor/Tr-no_1080.jpg,notumor
1697,BrainMRI/Training/meningioma/Tr-me_0249.jpg,meningioma
1442,BrainMRI/Training/meningioma/Tr-me_0368.jpg,meningioma
1943,BrainMRI/Training/meningioma/Tr-me_0287.jpg,meningioma
1874,BrainMRI/Training/meningioma/Tr-me_0769.jpg,meningioma
4695,BrainMRI/Training/notumor/Tr-no_0276.jpg,notumor
2458,BrainMRI/Training/meningioma/Tr-me_0203.jpg,meningioma
3725,BrainMRI/Training/pituitary/Tr-pi_0098.jpg,pituitary
3393,BrainMRI/Training/pituitary/Tr-pi_0262.jpg,pituitary
1554,BrainMRI/Training/meningioma/Tr-me_1153.jpg,meningioma
870,BrainMRI/Training/glioma/Tr-gl_0543.jpg,glioma
4750,BrainMRI/Training/notumor/Tr-no_0698.jpg,notumor
2796,BrainMRI/Training/pituitary/Tr-pi_0093.jpg,pituitary
898,BrainMRI/Training/glioma/Tr-gl_0019.jpg,glioma
4858,BrainMRI/Training/notumor/Tr-no_1001.jpg,notumor
3706,BrainMRI/Training/pituitary/Tr-pi_0516.jpg,pituitary
5636,BrainMRI/Training/notumor/Tr-no_0963.jpg,notumor
1393,BrainMRI/Training/meningioma/Tr-me_0527.jpg,meningioma
3027,BrainMRI/Training/pituitary/Tr-pi_1455.jpg,pituitary
2576,BrainMRI/Training/meningioma/Tr-me_0506.jpg,meningioma
1101,BrainMRI/Training/glioma/Tr-gl_0345.jpg,glioma
4153,BrainMRI/Training/notumor/Tr-no_1463.jpg,notumor
97,BrainMRI/Training/glioma/Tr-gl_0660.jpg,glioma
5648,BrainMRI/Training/notumor/Tr-no_1410.jpg,notumor
2768,BrainMRI/Training/pituitary/Tr-pi_1280.jpg,pituitary
1030,BrainMRI/Training/glioma/Tr-gl_0160.jpg,glioma
778,BrainMRI/Training/glioma/Tr-gl_0414.jpg,glioma
149,BrainMRI/Training/glioma/Tr-gl_0502.jpg,glioma
1230,BrainMRI/Training/glioma/Tr-gl_0423.jpg,glioma
2561,BrainMRI/Training/meningioma/Tr-me_1259.jpg,meningioma
2772,BrainMRI/Training/pituitary/Tr-pi_0085.jpg,pituitary
1846,BrainMRI/Training/meningioma/Tr-me_0779.jpg,meningioma
1817,BrainMRI/Training/meningioma/Tr-me_0012.jpg,meningioma
536,BrainMRI/Training/glioma/Tr-gl_0460.jpg,glioma
3460,BrainMRI/Training/pituitary/Tr-pi_0801.jpg,pituitary
4631,BrainMRI/Training/notumor/Tr-no_1368.jpg,notumor
2052,BrainMRI/Training/meningioma/Tr-me_0776.jpg,meningioma
1472,BrainMRI/Training/meningioma/Tr-me_0093.jpg,meningioma
3712,BrainMRI/Training/pituitary/Tr-pi_0164.jpg,pituitary
4245,BrainMRI/Training/notumor/Tr-no_1457.jpg,notumor
13,BrainMRI/Training/glioma/Tr-gl_0867.jpg,glioma
5579,BrainMRI/Training/notumor/Tr-no_1021.jpg,notumor
5247,BrainMRI/Training/notumor/Tr-no_0347.jpg,notumor
1153,BrainMRI/Training/glioma/Tr-gl_0479.jpg,glioma
1043,BrainMRI/Training/glioma/Tr-gl_0412.jpg,glioma
3347,BrainMRI/Training/pituitary/Tr-pi_0508.jpg,pituitary
2844,BrainMRI/Training/pituitary/Tr-pi_0881.jpg,pituitary
4787,BrainMRI/Training/notumor/Tr-no_0287.jpg,notumor
5148,BrainMRI/Training/notumor/Tr-no_0926.jpg,notumor
5654,BrainMRI/Training/notumor/Tr-no_0934.jpg,notumor
527,BrainMRI/Training/glioma/Tr-gl_0173.jpg,glioma
1667,BrainMRI/Training/meningioma/Tr-me_0628.jpg,meningioma
4028,BrainMRI/Training/pituitary/Tr-pi_0777.jpg,pituitary
2059,BrainMRI/Training/meningioma/Tr-me_1057.jpg,meningioma
4030,BrainMRI/Training/pituitary/Tr-pi_1251.jpg,pituitary
5038,BrainMRI/Training/notumor/Tr-no_0642.jpg,notumor
3928,BrainMRI/Training/pituitary/Tr-pi_0420.jpg,pituitary
1226,BrainMRI/Training/glioma/Tr-gl_0779.jpg,glioma
2728,BrainMRI/Training/pituitary/Tr-pi_0581.jpg,pituitary
818,BrainMRI/Training/glioma/Tr-gl_1130.jpg,glioma
503,BrainMRI/Training/glioma/Tr-gl_0142.jpg,glioma
1132,BrainMRI/Training/glioma/Tr-gl_0122.jpg,glioma
4523,BrainMRI/Training/notumor/Tr-no_0401.jpg,notumor
5616,BrainMRI/Training/notumor/Tr-no_0892.jpg,notumor
3546,BrainMRI/Training/pituitary/Tr-pi_0992.jpg,pituitary
5120,BrainMRI/Training/notumor/Tr-no_1325.jpg,notumor
4148,BrainMRI/Training/notumor/Tr-no_0650.jpg,notumor
1399,BrainMRI/Training/meningioma/Tr-me_0329.jpg,meningioma
4078,BrainMRI/Training/pituitary/Tr-pi_0596.jpg,pituitary
2112,BrainMRI/Training/meningioma/Tr-me_0597.jpg,meningioma
4814,BrainMRI/Training/notumor/Tr-no_0176.jpg,notumor
618,BrainMRI/Training/glioma/Tr-gl_0353.jpg,glioma
2885,BrainMRI/Training/pituitary/Tr-pi_0865.jpg,pituitary
602,BrainMRI/Training/glioma/Tr-gl_0045.jpg,glioma
4458,BrainMRI/Training/notumor/Tr-no_1178.jpg,notumor
3564,BrainMRI/Training/pituitary/Tr-pi_0465.jpg,pituitary
5170,BrainMRI/Training/notumor/Tr-no_1477.jpg,notumor
2186,BrainMRI/Training/meningioma/Tr-me_1201.jpg,meningioma
2741,BrainMRI/Training/pituitary/Tr-pi_1102.jpg,pituitary
5377,BrainMRI/Training/notumor/Tr-no_0528.jpg,notumor
2644,BrainMRI/Training/meningioma/Tr-me_0664.jpg,meningioma
3036,BrainMRI/Training/pituitary/Tr-pi_0805.jpg,pituitary
2764,BrainMRI/Training/pituitary/Tr-pi_0382.jpg,pituitary
242,BrainMRI/Training/glioma/Tr-gl_0115.jpg,glioma
5267,BrainMRI/Training/notumor/Tr-no_0760.jpg,notumor
3772,BrainMRI/Training/pituitary/Tr-pi_0460.jpg,pituitary
2609,BrainMRI/Training/meningioma/Tr-me_0390.jpg,meningioma
107,BrainMRI/Training/glioma/Tr-gl_0432.jpg,glioma
354,BrainMRI/Training/glioma/Tr-gl_1051.jpg,glioma
2754,BrainMRI/Training/pituitary/Tr-pi_1019.jpg,pituitary
5409,BrainMRI/Training/notumor/Tr-no_0089.jpg,notumor
1233,BrainMRI/Training/glioma/Tr-gl_0400.jpg,glioma
5013,BrainMRI/Training/notumor/Tr-no_0128.jpg,notumor
463,BrainMRI/Training/glioma/Tr-gl_0039.jpg,glioma
887,BrainMRI/Training/glioma/Tr-gl_1275.jpg,glioma
1008,BrainMRI/Training/glioma/Tr-gl_0816.jpg,glioma
2626,BrainMRI/Training/meningioma/Tr-me_1136.jpg,meningioma
3619,BrainMRI/Training/pituitary/Tr-pi_0453.jpg,pituitary
3747,BrainMRI/Training/pituitary/Tr-pi_0352.jpg,pituitary
709,BrainMRI/Training/glioma/Tr-gl_1299.jpg,glioma
3701,BrainMRI/Training/pituitary/Tr-pi_1004.jpg,pituitary
2797,BrainMRI/Training/pituitary/Tr-pi_1241.jpg,pituitary
5342,BrainMRI/Training/notumor/Tr-no_0955.jpg,notumor
863,BrainMRI/Training/glioma/Tr-gl_0304.jpg,glioma
882,BrainMRI/Training/glioma/Tr-gl_0904.jpg,glioma
1496,BrainMRI/Training/meningioma/Tr-me_0208.jpg,meningioma
645,BrainMRI/Training/glioma/Tr-gl_0288.jpg,glioma
2691,BrainMRI/Training/pituitary/Tr-pi_0379.jpg,pituitary
3750,BrainMRI/Training/pituitary/Tr-pi_0285.jpg,pituitary
1520,BrainMRI/Training/meningioma/Tr-me_0936.jpg,meningioma
3410,BrainMRI/Training/pituitary/Tr-pi_0931.jpg,pituitary
457,BrainMRI/Training/glioma/Tr-gl_0813.jpg,glioma
4393,BrainMRI/Training/notumor/Tr-no_0173.jpg,notumor
5679,BrainMRI/Training/notumor/Tr-no_0030.jpg,notumor
1020,BrainMRI/Training/glioma/Tr-gl_0318.jpg,glioma
5549,BrainMRI/Training/notumor/Tr-no_0695.jpg,notumor
4253,BrainMRI/Training/notumor/Tr-no_1491.jpg,notumor
129,BrainMRI/Training/glioma/Tr-gl_0228.jpg,glioma
747,BrainMRI/Training/glioma/Tr-gl_0438.jpg,glioma
2162,BrainMRI/Training/meningioma/Tr-me_0425.jpg,meningioma
2880,BrainMRI/Training/pituitary/Tr-pi_0498.jpg,pituitary
885,BrainMRI/Training/glioma/Tr-gl_0728.jpg,glioma
108,BrainMRI/Training/glioma/Tr-gl_0449.jpg,glioma
2927,BrainMRI/Training/pituitary/Tr-pi_0627.jpg,pituitary
5666,BrainMRI/Training/notumor/Tr-no_1323.jpg,notumor
2584,BrainMRI/Training/meningioma/Tr-me_0388.jpg,meningioma
3375,BrainMRI/Training/pituitary/Tr-pi_0301.jpg,pituitary
4398,BrainMRI/Training/notumor/Tr-no_0614.jpg,notumor
1862,BrainMRI/Training/meningioma/Tr-me_0180.jpg,meningioma
165,BrainMRI/Training/glioma/Tr-gl_0344.jpg,glioma
1716,BrainMRI/Training/meningioma/Tr-me_0875.jpg,meningioma
263,BrainMRI/Training/glioma/Tr-gl_1152.jpg,glioma
1582,BrainMRI/Training/meningioma/Tr-me_1157.jpg,meningioma
3299,BrainMRI/Training/pituitary/Tr-pi_0524.jpg,pituitary
1671,BrainMRI/Training/meningioma/Tr-me_0179.jpg,meningioma
4137,BrainMRI/Training/notumor/Tr-no_0789.jpg,notumor
2085,BrainMRI/Training/meningioma/Tr-me_0895.jpg,meningioma
3967,BrainMRI/Training/pituitary/Tr-pi_0979.jpg,pituitary
5058,BrainMRI/Training/notumor/Tr-no_1369.jpg,notumor
249,BrainMRI/Training/glioma/Tr-gl_0024.jpg,glioma
3048,BrainMRI/Training/pituitary/Tr-pi_1106.jpg,pituitary
1389,BrainMRI/Training/meningioma/Tr-me_0948.jpg,meningioma
3600,BrainMRI/Training/pituitary/Tr-pi_0229.jpg,pituitary
2115,BrainMRI/Training/meningioma/Tr-me_1023.jpg,meningioma
4981,BrainMRI/Training/notumor/Tr-no_1091.jpg,notumor
4540,BrainMRI/Training/notumor/Tr-no_0702.jpg,notumor
557,BrainMRI/Training/glioma/Tr-gl_1162.jpg,glioma
1849,BrainMRI/Training/meningioma/Tr-me_0084.jpg,meningioma
5525,BrainMRI/Training/notumor/Tr-no_1407.jpg,notumor
3193,BrainMRI/Training/pituitary/Tr-pi_0507.jpg,pituitary
3676,BrainMRI/Training/pituitary/Tr-pi_0441.jpg,pituitary
5470,BrainMRI/Training/notumor/Tr-no_1451.jpg,notumor
655,BrainMRI/Training/glioma/Tr-gl_0159.jpg,glioma
1355,BrainMRI/Training/meningioma/Tr-me_0026.jpg,meningioma
1562,BrainMRI/Training/meningioma/Tr-me_1233.jpg,meningioma
2364,BrainMRI/Training/meningioma/Tr-me_0929.jpg,meningioma
982,BrainMRI/Training/glioma/Tr-gl_0727.jpg,glioma
2624,BrainMRI/Training/meningioma/Tr-me_0600.jpg,meningioma
1942,BrainMRI/Training/meningioma/Tr-me_1003.jpg,meningioma
5628,BrainMRI/Training/notumor/Tr-no_0421.jpg,notumor
3310,BrainMRI/Training/pituitary/Tr-pi_0084.jpg,pituitary
1129,BrainMRI/Training/glioma/Tr-gl_0773.jpg,glioma
1983,BrainMRI/Training/meningioma/Tr-me_0418.jpg,meningioma
2155,BrainMRI/Training/meningioma/Tr-me_0641.jpg,meningioma
4854,BrainMRI/Training/notumor/Tr-no_1447.jpg,notumor
2511,BrainMRI/Training/meningioma/Tr-me_1145.jpg,meningioma
829,BrainMRI/Training/glioma/Tr-gl_0531.jpg,glioma
47,BrainMRI/Training/glioma/Tr-gl_0914.jpg,glioma
4960,BrainMRI/Training/notumor/Tr-no_0703.jpg,notumor
3309,BrainMRI/Training/pituitary/Tr-pi_0406.jpg,pituitary
2972,BrainMRI/Training/pituitary/Tr-pi_0492.jpg,pituitary
286,BrainMRI/Training/glioma/Tr-gl_1040.jpg,glioma
2396,BrainMRI/Training/meningioma/Tr-me_0326.jpg,meningioma
3022,BrainMRI/Training/pituitary/Tr-pi_1327.jpg,pituitary
2974,BrainMRI/Training/pituitary/Tr-pi_0843.jpg,pituitary
290,BrainMRI/Training/glioma/Tr-gl_1030.jpg,glioma
3438,BrainMRI/Training/pituitary/Tr-pi_0779.jpg,pituitary
5105,BrainMRI/Training/notumor/Tr-no_0992.jpg,notumor
4118,BrainMRI/Training/notumor/Tr-no_1489.jpg,notumor
2071,BrainMRI/Training/meningioma/Tr-meTr_0008.jpg,meningioma
181,BrainMRI/Training/glioma/Tr-gl_1236.jpg,glioma
3594,BrainMRI/Training/pituitary/Tr-pi_0091.jpg,pituitary
2443,BrainMRI/Training/meningioma/Tr-me_0362.jpg,meningioma
3665,BrainMRI/Training/pituitary/Tr-pi_0673.jpg,pituitary
3632,BrainMRI/Training/pituitary/Tr-pi_0797.jpg,pituitary
350,BrainMRI/Training/glioma/Tr-gl_1100.jpg,glioma
3643,BrainMRI/Training/pituitary/Tr-pi_1154.jpg,pituitary
1710,BrainMRI/Training/meningioma/Tr-me_1125.jpg,meningioma
1605,BrainMRI/Training/meningioma/Tr-me_0787.jpg,meningioma
1711,BrainMRI/Training/meningioma/Tr-me_0842.jpg,meningioma
4584,BrainMRI/Training/notumor/Tr-no_0453.jpg,notumor
4930,BrainMRI/Training/notumor/Tr-no_0447.jpg,notumor
1833,BrainMRI/Training/meningioma/Tr-me_1069.jpg,meningioma
2230,BrainMRI/Training/meningioma/Tr-me_0680.jpg,meningioma
3281,BrainMRI/Training/pituitary/Tr-pi_0563.jpg,pituitary
3768,BrainMRI/Training/pituitary/Tr-pi_0773.jpg,pituitary
1592,BrainMRI/Training/meningioma/Tr-me_0479.jpg,meningioma
4285,BrainMRI/Training/notumor/Tr-no_0756.jpg,notumor
3346,BrainMRI/Training/pituitary/Tr-pi_0847.jpg,pituitary
3230,BrainMRI/Training/pituitary/Tr-pi_1219.jpg,pituitary
851,BrainMRI/Training/glioma/Tr-gl_0810.jpg,glioma
4582,BrainMRI/Training/notumor/Tr-no_0372.jpg,notumor
1514,BrainMRI/Training/meningioma/Tr-me_0066.jpg,meningioma
188,BrainMRI/Training/glioma/Tr-gl_0795.jpg,glioma
1331,BrainMRI/Training/meningioma/Tr-me_1280.jpg,meningioma
1931,BrainMRI/Training/meningioma/Tr-me_0991.jpg,meningioma
3103,BrainMRI/Training/pituitary/Tr-pi_1409.jpg,pituitary
2426,BrainMRI/Training/meningioma/Tr-me_0827.jpg,meningioma
3338,BrainMRI/Training/pituitary/Tr-pi_0864.jpg,pituitary
2707,BrainMRI/Training/pituitary/Tr-pi_1284.jpg,pituitary
1341,BrainMRI/Training/meningioma/Tr-me_0975.jpg,meningioma
3158,BrainMRI/Training/pituitary/Tr-pi_0836.jpg,pituitary
